comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
15194,"Min, tanya dong, kenapa pdam surabaya pembayaran tagihannya mesti pakai periode? Saya masuk periode 2 pas bayar di awal bulan malah kena denda 😅, padahal kalau bayar berbagai tagihan di awal bulan bisa sering dapet promo lewat toped/shopee atau kartu debit/kredit, sementara kalau bayar di tengah bulan sering kali ampas ga dapet promo apa apa 😢, jadi nomer pelanggan pdam nya bisa pindah periode kah? Supaya management pembayaran tagihan saya juga bisa rapih, di awal bulan bisa barengan bayar PLN, PDAM, dan internet. Sistem IT kan semakin canggih min, mestinya tinggal perintah aja kan programmer atau kepala bidang IT nya untuk penyesuaian, Panggil juga @ini_surabaya @surabayaterkini @surabaya @aslisuroboyo @lovesuroboyo biar viral karena ini terlihat sepele tapi berpotensi merugikan konsumen, karena tidak pernah diberitahu apakah nomer pelanggan nya masuk ke periode 1 atau masuk ke periode 2, sehingga pada saat pembayaran tagihan di awal bulan banyak konsumen yang tidak sadar ternyata bulanannya sudah termasuk tunggakan & denda yang tidak tampil secara terang terangan di aplikasi 👏",karena sepele,karena sepele,Pemakaian,Pemasangan,0.46792708246724823
15194,"Min, tanya dong, kenapa pdam surabaya pembayaran tagihannya mesti pakai periode? Saya masuk periode 2 pas bayar di awal bulan malah kena denda 😅, padahal kalau bayar berbagai tagihan di awal bulan bisa sering dapet promo lewat toped/shopee atau kartu debit/kredit, sementara kalau bayar di tengah bulan sering kali ampas ga dapet promo apa apa 😢, jadi nomer pelanggan pdam nya bisa pindah periode kah? Supaya management pembayaran tagihan saya juga bisa rapih, di awal bulan bisa barengan bayar PLN, PDAM, dan internet. Sistem IT kan semakin canggih min, mestinya tinggal perintah aja kan programmer atau kepala bidang IT nya untuk penyesuaian, Panggil juga @ini_surabaya @surabayaterkini @surabaya @aslisuroboyo @lovesuroboyo biar viral karena ini terlihat sepele tapi berpotensi merugikan konsumen, karena tidak pernah diberitahu apakah nomer pelanggan nya masuk ke periode 1 atau masuk ke periode 2, sehingga pada saat pembayaran tagihan di awal bulan banyak konsumen yang tidak sadar ternyata bulanannya sudah termasuk tunggakan & denda yang tidak tampil secara terang terangan di aplikasi 👏","karena tidak di beri tahu nomor pelanggan nya masuk periode masuk periode , pembayaran tagihan awal banyak konsumen tidak sadar sudah tunggakan denda tidak terang aplikasi","karena tidak di beri tahu nomor langgan nya masuk periode masuk periode , bayar tagih awal banyak konsumen tidak sadar sudah tunggak denda tidak terang aplikasi",Harga,Lainnya,0.351736305139568
15265,Tiap hari rumah ku mati air hanya nyala tengah malam. Kalau pagi sampai sore mati. Harga biaya air naik tp pelayanan malah amburadul😂😂,tapi pelayanan kacau,tapi layan kacau,Pelayanan,Lainnya,0.5416768850713186
15267,Jalan raya simo airnya tiap hari kluarnya pelan cenderung mati...tolong donk uda tagihan mahal tapi pelayanan gak memuaskan...,tapi pelayanan tidak memuaskan .,tapi layan tidak muas .,Pelayanan,Lainnya,0.40160468441511554
15288,"Izin curhat sekalian masukan juga. Barusan kuras tempat air kamar mandi, lalu keran airnya saya buka, saya tinggal dengan maksud mengisi air kembali. Lhaaa kok ternyata airnya keruh. Berwarna coklat bercampur debu halus seperti tanah yg mengendap. Bayangin gimana kecewanya saya. Terpaksa kuras dan bersihin lagi. Minta tolong.. diperhatikan dan dipantau kualitas airnya ya. Daerah Sidosermo. Terimakasih","izin curhat masukan . barusan kuras air kamar mandi ,","izin curhat masuk . barusan kuras air kamar mandi ,",Air Tidak Mengalir,Air Kotor/Bau,0.38730723643440695
15321,"Mohon untuk penggantian meter dan peninggian dirumah saya segera ditangani, sudah dibayar dan laporan dari hari Rabu gak dikerjakan sama sekali maunya apa? Telfon cs bolak balik responnya cuma sudah di masukkan ke nomor emergency tapi petugas PDAM sampai skrg tidak ada yg kerumah . Sudah pencatatan meter tidak tepat, skrg pekerjaan seperti ini saja tdk ada respon, diarani korupsi Yo jelas korupsi .","mohon pergantian meter peninggian rumah tangani , sudah bayar laporan rabu tidak kerja sekali ? telepon pelayanan pelanggan berkali kali rwspons sudah masuk nomor darurat","mohon ganti meter tinggi rumah tangan , sudah bayar lapor rabu tidak kerja sekali ? telepon layan langgan kali kali rwspons sudah masuk nomor darurat",Pelayanan,Lainnya,0.33214198714333365
15364,"Lakarsantri sama Tapak Siring itu jauh lho ya. Kenapa kena imbas? . Heran dikit2 perbaikan, dikit sistem drainase dn masih ada lainnya.  Makanya utk pengadaan  barangnya  itu yg baik. Ngambilnya yg berkualitas.  Biar ngga dikit2 rusak atau apalah itu!. Harga udah dinaikkan, mahal. Sama aja! Makanya saya tidak pernah memuji PDAM . Karena sering kumat!","lakarsantri tapak siring loh . kena imbas ? . heran dikit perbaikan , dikit sistem drainase ada . pengadaan barang . ambil berkualitas . biar tidak dikit rusak ! . harga sudah naik , mahal . ! tidak memuji pdam .","lakarsantri tapak siring loh . kena imbas ? . heran dikit baik , dikit sistem drainase ada . ada barang . ambil kualitas . biar tidak dikit rusak ! . harga sudah naik , mahal . ! tidak puji pdam .",Harga,Air Tidak Mengalir,0.3161734868731518
15429,"Air pdam serasa air kopi plus pasir padahal sudah dikasih saringan, petugas incas ya gak rutin ngefluss pipa ujung, pernah sampek kirim video ke SS saking nemen e,",air pdam serasa air kopi plus pasir,air pdam serasa air kopi plus pasir,Air Kotor/Bau,Lainnya,0.578096540543285
15437,"Kenaikan boleh saja tp mohon wilayah medokan sawah timur diperhatikan nggih, sudah sebulan debit air mengecil bahkan sama sekali tidak keluar, sudah laporan ke call center dan dicek katanya kurang tekanan dan akan ada penambahan tekanan tapi hingga saat ini belum ada tindakan, mati total dari jam 8 pagi hingga jam larut malam.","tapi mohon wilayah medokan sawah timur perhati , sudah sebulan debit air mengecil sekali tidak keluar , sudah laporan call center cek katanya tekanan","tapi mohon wilayah medok sawah timur perhati , sudah bulan debit air kecil sekali tidak keluar , sudah lapor call center cek kata tekan",Air Tidak Mengalir,Pelayanan,0.4686017940014725
15438,"Note kami sebagian warga sudah banyak yg laporan tapi sama sekali tidak ada respon dan tindakan yg diperbuat PDAM, MOHON SEGERA DI TINDAKLANJUTI",warga sudah banyak laporan,warga sudah banyak lapor,Pelayanan,Lainnya,0.35905220781469144
15452,"Jangan hanya naik kan tarif, tapi sesuaikan kualitas dan pelayanan sesuai tarif yg dibebankan ke warga, sampai saat ini apa kualitas PDAM sesuai tarif??? Bahkan PDAM Perusahaan Daerah Air Minum BERUBAH Perusahaan Daerah Air Mandi tdk layak minum, itupun bak mandi harus kuras seminggu 2-3 kali agar layak untuk mandi👏👏👏👏","tapi kualitas pelayanan tarif beban warga , sampai kualitas pdam tarif ? pdam perusahaan daerah air minum berubah perusahaan daerah air mandi tidak layak minum , itu pun bak mandi harus kuras seminggu layak mandi","tapi kualitas layan tarif beban warga , sampai kualitas pdam tarif ? pdam usaha daerah air minum ubah usaha daerah air mandi tidak layak minum , itu pun bak mandi harus kuras minggu layak mandi",Air Kotor/Bau,Air Tidak Mengalir,0.4313409478556392
15457,@gladhysdhyan sama mas..padahal rumah besar ga menjamin orang itu kaya..padahal rumah jaman dulu memang besar2 tp dalamnya kosong ga ada isinya ..wattnya juga 900 tp tagihan 120rb padahal sebelumnya cuman 60rb an..tolong donk jangan buat rakyat malah susah,padahal rumah besar ga menjamin kaya .,padahal rumah besar ga jamin kaya .,Harga,Pemakaian,0.28962749942515437
15457,@gladhysdhyan sama mas..padahal rumah besar ga menjamin orang itu kaya..padahal rumah jaman dulu memang besar2 tp dalamnya kosong ga ada isinya ..wattnya juga 900 tp tagihan 120rb padahal sebelumnya cuman 60rb an..tolong donk jangan buat rakyat malah susah,tapi tagihan,tapi tagih,Harga,Lainnya,0.7823066033437881
15466,"@pdamsuryasembada bak mandi hbs dibersihkan siang air jernih,, tapi setelah besok sore mulai keruh sampai hari selanjutnya, sampai seminggu saya harus kuras&bersihkan bak mandi,ini di daerah jl. Dinoyo alun-alun II Kecamatan Tegalsari Kelurahan Keputran, bisa dibuktikan langsung ke lokasi 🤗👌","bak mandi habis bersih siang air jernih ,","bak mandi habis bersih siang air jernih ,",Air Kotor/Bau,Air Tidak Mengalir,0.4825063735611149
15469,Pdam sangat mengecewakan pengambilan meter tdk konfirmasi main ambil aja... memang kesalahan sy terlambat bayar 3bln seyogyanya hrs ketuk pintu dulu apa gmn ini main ambil aja sedangkan rumah tidak ada orang.. kecewa saya sebagai rakyat yg seharusnya di bantu malah di bikin susah..,pdam sangat mengecewakan pengambilan meter tidak konfirmasi main ambil . memang kesalahan terlambat bayar seyogianya harus ketuk pintu main ambil,pdam sangat kecewa ambil meter tidak konfirmasi main ambil . memang salah lambat bayar yogia harus ketuk pintu main ambil,Harga,Lainnya,0.3894703748651924
15470,"@pdamsuryasembada pengambilan meteran air jangan sewenang2 main ambil aja tanpa ijin dr yg punya rumah, sedangkan rumah sy gak ada orang tau2 meteran air hilang... gmn ini pelayanan pdam..","pengambilan meter air sewenang main ambil ijin rumah ,","ambil meter air wenang main ambil ijin rumah ,",Meteran (Macet/Bermasalah),Lainnya,0.44733641858992595
15470,"@pdamsuryasembada pengambilan meteran air jangan sewenang2 main ambil aja tanpa ijin dr yg punya rumah, sedangkan rumah sy gak ada orang tau2 meteran air hilang... gmn ini pelayanan pdam..",sedangkan rumah tidak ada meter air hilang . pelayanan pdam .,sedang rumah tidak ada meter air hilang . layan pdam .,Pelayanan,Air Tidak Mengalir,0.523984459181929
15481,Oalah... Ternyata kenaikan tarifnya BARU untuk perawatan dan pembangunan pipa agar SELURUH SURABAYA TERALIRI AIR. Belum untuK KENAIKAN KUALITAS AIRNYA toh....... ya ya.... Tapi btw kapan kualitas airnya biar jadi kayak judulnya perusahaan AIR MINUM gitu ya?,tapi ngomong-ngomong kapan kualitas air biar judul perusahaan air minum ?,tapi ngomong-ngomong kapan kualitas air biar judul usaha air minum ?,Air Kotor/Bau,Lainnya,0.47556108164469074
15493,"ojok di undakno tok ae tapi kualitas banyu e gak apik.. nak omahku mesti onok cacing e ,terus sampek kran e tak kek i filter kran e.. iku pun ganti 5 dino pisan",naik tok aja,naik tok aja,Harga,Air Kotor/Bau,0.5835520861648641
15493,"ojok di undakno tok ae tapi kualitas banyu e gak apik.. nak omahku mesti onok cacing e ,terus sampek kran e tak kek i filter kran e.. iku pun ganti 5 dino pisan","tapi kualitas air nya tidak bagus . nak rumah mesti ada cacing nya , sampai keran nya tidak filter keran nya . ganti sangat","tapi kualitas air nya tidak bagus . nak rumah mesti ada cacing nya , sampai keran nya tidak filter keran nya . ganti sangat",Air Kotor/Bau,Lainnya,0.3179067843167639
15568,@pdamsuryasembada hoax tlpn cs gabisa berkedok sedang melayani customer lain .,isu bohong telepon pelayanan pelanggan gabisa berkedok,isu bohong telepon layan langgan gabisa kedok,Pelayanan,Lainnya,0.5976098040863764
15568,@pdamsuryasembada hoax tlpn cs gabisa berkedok sedang melayani customer lain .,sedang melayani pelanggan .,sedang layan langgan .,Lainnya,Air Tidak Mengalir,0.4381737880333981
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas",". anita , sampai ta komplain whatsapp nya ga ada , mbak .",". anita , sampai ta komplain whatsapp nya ga ada , mbak .",Pelayanan,Lainnya,0.4630367698278
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas",padahal jawab,padahal jawab,Pelayanan,Harga,0.4837383352970829
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas","karena ada pekerjaan gorong-gorong . , sudah banyak komplain ga ada sama sekali","karena ada kerja gorong-gorong . , sudah banyak komplain ga ada sama sekali",Pelayanan,Lainnya,0.4423869600134221
15637,"@pdamsuryasembada slmt siang...,apa bener hari senin tgl  9 agustus nanti jam 9 mlm griya kebraon akan mengalami mati air??🙏mohon di jawab min🙏😊","selamat siang . , benar tanggal agustus jam malam griya kebraon","selamat siang . , benar tanggal agustus jam malam griya kebraon",Lainnya,Air Tidak Mengalir,0.35706611584304565
15637,"@pdamsuryasembada slmt siang...,apa bener hari senin tgl  9 agustus nanti jam 9 mlm griya kebraon akan mengalami mati air??🙏mohon di jawab min🙏😊",akan mengalami mati air ? mohon jawab admin,akan alami mati air ? mohon jawab admin,Air Tidak Mengalir,Lainnya,0.46921824636390574
15643,"@pdamsuryasembada baiklah, apakah berarti hari rabu besok air PDAM akan mati??🙏",akan mati ?,akan mati ?,Air Tidak Mengalir,Pelayanan,0.798497117087417
15664,"Walah min gara"" d perbaiki kemaren Wiyung airku keruh kotorr hitam banget 😭😭😭 pdhal udah pakai filter air masih hitam keruh juga",padahal sudah pakai filter air hitam keruh,padahal sudah pakai filter air hitam keruh,Air Kotor/Bau,Air Tidak Mengalir,0.39768772669490443
15670,"Kenapa skarang air PDAM sby barat kotor ya min ? Satu komplek ga bisa bersih lagi.
Padahal air di buat masak juga lho. @pdamsuryasembada",padahal air masak loh .,padahal air masak loh .,Air Kotor/Bau,Air Tidak Mengalir,0.4763853496988692
15678,"Hadeh, air mati terus tapi kalau nagih pembayaran gila gila an. Giliran mati, masih belum ada solusi. Menyala Pejabatku!🤣","tapi tagih pembayaran gila gila . giliran mati , belum ada solusi . menyala pejabat !","tapi tagih bayar gila gila . gilir mati , belum ada solusi . nyala jabat !",Harga,Lainnya,0.6066955361144648
15689,"PDAM yg selalu posting ""GERAK CEPAT"". Kalau saya lapor air mati hari SABTU 31 AGST 2024, lalu baru didatangi petugas hari ini, SENIN 2 SEPTEMBER 2024, itu yang namanya GERAK CEPAT??!!!!! @pdamsuryasembada @ericahyadi_","pdam selalu posting gerak cepat . lapor air mati agustus ,","pdam selalu posting gerak cepat . lapor air mati agustus ,",Air Tidak Mengalir,Pelayanan,0.5033151018643442
15692,"Selamat Sore PDAM yang terhormat, kenapa kalo ada pemadaman air tidak diinformasikan h-1 maksimal ke daerah yang terdampak, tiba tiba mati, tapi bayar tagihannya tetap full, mohon infonya ya untuk daerah jalan kutai airnya mengalir lagi jam brp? Terima Kasih","tapi bayar tagihan tetap penuh , mohon informasi daerah jalan kutai air mengalir jam ? terima kasih","tapi bayar tagih tetap penuh , mohon informasi daerah jalan kuta air alir jam ? terima kasih",Air Tidak Mengalir,Harga,0.3657820566269547
15695,@pdamsuryasembada biasanya kalo tlp jawabannya selalu NOMOR YANG ANDA TUJU SEDANG SIBUK 😂 mangkanya sampe comment gini sih,telepon jawab selalu nomor tuju,telepon jawab selalu nomor tuju,Pelayanan,Lainnya,0.5591537090922603
15697,"PDAM YANG TERHORMAT KENAPA BEBERAPA HARI INI AIRNYA BERMASALAH.  PAGI INI DEBIT MENGECIL. JADI KL AIR KAMAR MANDI DALAM HABIS,HARUS AMBIL DARI LUAR. DI ANGKAT. KAPAN MAU BERUBAH YA?!. NANTI DIKASI ALAMAT PELANGGAN YG MENGADU IYA DIDATANGI, TP TIDAK DIBERI SOLUSI. NANTI ALASANNYA SEDANG BNYK PEMAKAIANLAH DLLNYA . 😂😂😂.",tapi tidak solusi . alasan,tapi tidak solusi . alas,Pelayanan,Lainnya,0.4698044769813846
15697,"PDAM YANG TERHORMAT KENAPA BEBERAPA HARI INI AIRNYA BERMASALAH.  PAGI INI DEBIT MENGECIL. JADI KL AIR KAMAR MANDI DALAM HABIS,HARUS AMBIL DARI LUAR. DI ANGKAT. KAPAN MAU BERUBAH YA?!. NANTI DIKASI ALAMAT PELANGGAN YG MENGADU IYA DIDATANGI, TP TIDAK DIBERI SOLUSI. NANTI ALASANNYA SEDANG BNYK PEMAKAIANLAH DLLNYA . 😂😂😂.",sedang banyak pemakaian . .,sedang banyak pakai . .,Pemakaian,Air Tidak Mengalir,0.3435805112712678
15708,byr telat denda tpi air sering mati Hadeh😒,tapi air mati,tapi air mati,Air Tidak Mengalir,Air Kotor/Bau,0.7108580555841978
15710,"Pemberitahuannya jam 20.00 tapi jam16.00 sudah mati, aku gapapa min 🫵😭",pemberitahuan jam .,pemberitahuan jam .,Pelayanan,Air Tidak Mengalir,0.6344640562664684
15813,Min kok gk ada update perbaikan di tambaksarioso. Tapi airnya mati gk nyala2 😢,tapi air mati ga hidup,tapi air mati ga hidup,Air Tidak Mengalir,Air Kotor/Bau,0.5413094887614289
15818,"Minnn...kenapa daerah scvtv airnya mati lagi? Waduhh kok bisa seminggu 1x mati air gini ya, dan tidak ada info lo min. Sudah bayar mahal2 tapi kok sering mati","admin . daerah air mati ? seminggu mati air gini , tidak ada informasi admin . sudah bayar mahal","admin . daerah air mati ? minggu mati air gin , tidak ada informasi admin . sudah bayar mahal",Air Tidak Mengalir,Harga,0.35219862483083336
15818,"Minnn...kenapa daerah scvtv airnya mati lagi? Waduhh kok bisa seminggu 1x mati air gini ya, dan tidak ada info lo min. Sudah bayar mahal2 tapi kok sering mati",tapi mati,tapi mati,Air Tidak Mengalir,Lainnya,0.9196199684651917
15829,Area bendul merisi sudah hampir 3 minggu susah air. Kenapa bisa begini?? Padahal bayar tagihan tdk pernah telat tapi air susah minta ampuh @pdamsuryasembada,tapi air susah ampuh,tapi air susah ampuh,Lainnya,Air Kotor/Bau,0.5742769115861164
15860,"Saya lapor pagi,sampai pesan ini di kirim pun tidak ada tindakan. Kecewa padahal produk nya sendiri. Dan sdh ada no pengaduan","lapor pagi , sampai pesan kirim tidak ada tindakan . kecewa","lapor pagi , sampai pesan kirim tidak ada tindak . kecewa",Pelayanan,Lainnya,0.32046807831470003
15882,Area mulyosari sutorejo jg dari bulan lalu smpe hari ini blm juga balik normal! Mau smpe kapan? Tagihan ttp bayar tp air ngalir aja suka2 🤔😤,lalu sampai belum berkali kali normal ! sampai kapan ? tagihan tetap bayar,lalu sampai belum kali kali normal ! sampai kapan ? tagih tetap bayar,Harga,Lainnya,0.4813249484291222
15882,Area mulyosari sutorejo jg dari bulan lalu smpe hari ini blm juga balik normal! Mau smpe kapan? Tagihan ttp bayar tp air ngalir aja suka2 🤔😤,tapi air mengalir suka,tapi air alir suka,Air Tidak Mengalir,Air Kotor/Bau,0.5599041638859291
15884,"Gubeng Kertajaya 9 Raya dan sekitarnya tidak menyala sejak jam setengah 5 shubuh tadi hingga hari ini, mbok ya klo turun ke lapangan itu di cek dan diperbaiki jika sekiranya pipa,nya gangguan dan juga siang ini tidak ada pengerjaan Gorong-gorong ya tapi air,nya mati berjam-jam lamanya, merugikan merugikan!!!👎👎👎👎👎👎, gimana?? @pdamsuryasembada","tapi air , nya mati jam jam , merugikan merugikan ! , ?","tapi air , nya mati jam jam , rugi rugi ! , ?",Air Tidak Mengalir,Lainnya,0.42744082313875253
