comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
17401,"Knp hrs hr minggu sih, secara semua lg di rumah krn libur dan pasti butuh air lebih...klo mau mati air knp gak hr biasa aja mana lama lagi matinya....bosan mati2 aja","harus sih , rumah","['harus', 'sih', ',', 'rumah']","harus sih , rumah",Lainnya,Lainnya,0.3687600072756953
17401,"Knp hrs hr minggu sih, secara semua lg di rumah krn libur dan pasti butuh air lebih...klo mau mati air knp gak hr biasa aja mana lama lagi matinya....bosan mati2 aja",karena libur butuh air lebih . mati air tidak lama mati . bosan mati,"['karena', 'libur', 'butuh', 'air', 'lebih', '.', 'mati', 'air', 'tidak', 'lama', 'mati', '.', 'bosan', 'mati']",karena libur butuh air lebih . mati air tidak lama mati . bosan mati,Air Tidak Mengalir,Air Tidak Mengalir,0.4011962117127673
17406,@syahrul_febrian99 ancen proyek nyusahno rakyat e. Pingin misuhi tapi wedi pencemaran nama baik. Wkwkwk.,memang proyek susah rakyat nya .,"['memang', 'proyek', 'susah', 'rakyat', 'nya', '.']",memang proyek susah rakyat nya .,Lainnya,Lainnya,0.7808708101912989
17406,@syahrul_febrian99 ancen proyek nyusahno rakyat e. Pingin misuhi tapi wedi pencemaran nama baik. Wkwkwk.,tapi takut pencemaran nama . wkwkwk .,"['tapi', 'takut', 'pencemaran', 'nama', '.', 'wkwkwk', '.']",tapi takut cemar nama . wkwkwk .,Lainnya,Lainnya,0.4701815244807784
17441,"Kesel pol, tiap minggu onok ae. Ga mari2, air iku penting banget padahal gawe sehari2","kesel pol , ada aja . ga mari , air sekali","['kesel', 'pol', ',', 'ada', 'aja', '.', 'ga', 'mari', ',', 'air', 'sekali']","kesel pol , ada aja . ga mari , air sekali",Lainnya,Lainnya,0.37945561922291093
17441,"Kesel pol, tiap minggu onok ae. Ga mari2, air iku penting banget padahal gawe sehari2",padahal kerja sehari,"['padahal', 'kerja', 'sehari']",padahal kerja hari,Harga,Harga,0.4613989852583332
17443,"Sampai jam brp min? Kasih info yg jelas, kayak e Pemkot ini ga sadar kalau air itu kebutuhan vital, tapi malah suka mati gara² kena galian","sampai jam admin ? kasih informasi jelas , nya pemerintah kota ga sadar air kebutuhan vital ,","['sampai', 'jam', 'admin', '?', 'kasih', 'informasi', 'jelas', ',', 'nya', 'pemerintah', 'kota', 'ga', 'sadar', 'air', 'kebutuhan', 'vital', ',']","sampai jam admin ? kasih informasi jelas , nya perintah kota ga sadar air butuh vital ,",Lainnya,Lainnya,0.45709397165128635
17443,"Sampai jam brp min? Kasih info yg jelas, kayak e Pemkot ini ga sadar kalau air itu kebutuhan vital, tapi malah suka mati gara² kena galian",tapi suka mati gara kena galian,"['tapi', 'suka', 'mati', 'gara', 'kena', 'galian']",tapi suka mati gara kena gali,Air Tidak Mengalir,Lainnya,0.45834991418295673
17450,"Kecamatan dukuh pakis tdk terdampak, rumah saya hampir 2bln air kecil, sudah mengadu tp tdk di tindak lanjuti, sedangkan tetangga depan belakang, samping kondisi air baik"" saja.. WHY????? Pembayaran juga tdk pernah telat","kecamatan dukuh pakis tidak dampak , rumah hampir air kecil , sudah mengadu","['kecamatan', 'dukuh', 'pakis', 'tidak', 'dampak', ',', 'rumah', 'hampir', 'air', 'kecil', ',', 'sudah', 'mengadu']","camat dukuh pakis tidak dampak , rumah hampir air kecil , sudah adu",Air Tidak Mengalir,Air Tidak Mengalir,0.4566600208776256
17450,"Kecamatan dukuh pakis tdk terdampak, rumah saya hampir 2bln air kecil, sudah mengadu tp tdk di tindak lanjuti, sedangkan tetangga depan belakang, samping kondisi air baik"" saja.. WHY????? Pembayaran juga tdk pernah telat","tapi tidak tindak ,","['tapi', 'tidak', 'tindak', ',']","tapi tidak tindak ,",Pelayanan,Lainnya,0.5329772578183389
17450,"Kecamatan dukuh pakis tdk terdampak, rumah saya hampir 2bln air kecil, sudah mengadu tp tdk di tindak lanjuti, sedangkan tetangga depan belakang, samping kondisi air baik"" saja.. WHY????? Pembayaran juga tdk pernah telat","sedangkan tetangga belakang , samping air . ? pembayaran tidak terlambat","['sedangkan', 'tetangga', 'belakang', ',', 'samping', 'air', '.', '?', 'pembayaran', 'tidak', 'terlambat']","sedang tetangga belakang , samping air . ? bayar tidak lambat",Harga,Harga,0.4318805502380599
17469,"Wayah anak2 masuk sekolah, butuh banyu adus isuk2, masak isuk2 banyu malah mati, dalan do di tutup, debu di mana2. Mbok tolong lek gawe proyekan ojo suwe2, kok nyusahno warga trus. 

Darmo kutai ket wingi mati sampek sakki","anak masuk sekolah , butuh air mandi pagi , masak pagi air mati , jalan do tutup , debu . kerja proyek lama , susah warga","['anak', 'masuk', 'sekolah', ',', 'butuh', 'air', 'mandi', 'pagi', ',', 'masak', 'pagi', 'air', 'mati', ',', 'jalan', 'do', 'tutup', ',', 'debu', '.', 'kerja', 'proyek', 'lama', ',', 'susah', 'warga']","anak masuk sekolah , butuh air mandi pagi , masak pagi air mati , jalan do tutup , debu . kerja proyek lama , susah warga",Air Tidak Mengalir,Air Tidak Mengalir,0.3491150205034357
17469,"Wayah anak2 masuk sekolah, butuh banyu adus isuk2, masak isuk2 banyu malah mati, dalan do di tutup, debu di mana2. Mbok tolong lek gawe proyekan ojo suwe2, kok nyusahno warga trus. 

Darmo kutai ket wingi mati sampek sakki",lalu . darmo kutai mati sampai sekarang,"['lalu', '.', 'darmo', 'kutai', 'mati', 'sampai', 'sekarang']",lalu . darmo kuta mati sampai sekarang,Air Tidak Mengalir,Air Tidak Mengalir,0.41713117488643026
17470,min kenapa kalo setiap sore air selalu mati? padahal kan sore jam jam sangat membutuhkan air,admin sore air selalu mati ?,"['admin', 'sore', 'air', 'selalu', 'mati', '?']",admin sore air selalu mati ?,Air Tidak Mengalir,Air Tidak Mengalir,0.3813533546673722
17470,min kenapa kalo setiap sore air selalu mati? padahal kan sore jam jam sangat membutuhkan air,padahal kan sore jam jam sangat membutuhkan air,"['padahal', 'kan', 'sore', 'jam', 'jam', 'sangat', 'membutuhkan', 'air']",padahal kan sore jam jam sangat butuh air,Air Tidak Mengalir,Kebocoran,0.32169292010526446
17473,Tiwas nandon air😂 tpi gpp deh alhmdulillah cpet😂,terlanjur tandon air,"['terlanjur', 'tandon', 'air']",lanjur tandon air,Lainnya,Lainnya,0.38254842180812326
17473,Tiwas nandon air😂 tpi gpp deh alhmdulillah cpet😂,tapi tidak apa-apa deh alhamdulillah cepat,"['tapi', 'tidak', 'apa-apa', 'deh', 'alhamdulillah', 'cepat']",tapi tidak apa deh alhamdulillah cepat,Lainnya,Lainnya,0.4426847611898552
17486,Mati lagi mati lagi..belum ngalir min airnya..udah selesai tapi malah tambah gak nyala min,mati mati . belum mengalir admin air . sudah selesai,"['mati', 'mati', '.', 'belum', 'mengalir', 'admin', 'air', '.', 'sudah', 'selesai']",mati mati . belum alir admin air . sudah selesai,Air Tidak Mengalir,Air Tidak Mengalir,0.6386555247301449
17486,Mati lagi mati lagi..belum ngalir min airnya..udah selesai tapi malah tambah gak nyala min,tapi tidak hidup admin,"['tapi', 'tidak', 'hidup', 'admin']",tapi tidak hidup admin,Air Tidak Mengalir,Air Tidak Mengalir,0.650464827724378
17489,SUDAH 3MINGGU AIR MATI DI KUWUKAN LONTAR SAMBIKEREP. NYALA SEBENTAR DAN KECIL SEKALI. LALU MATI LAGI APALAGI DI JAM PUNCAK SPERTI PAGI DAN SEPULANG KERJA. SUDAH TLP KE PENGADUAN BERKALI2 TP TDK ADA TINDAKAN. HANYA KEMARIN DI CEK OLEH PETUGAS KATANYA DI KOMPLEK INI TIDAK ADA TEKANAN NYA. HANYA DI CEK & TIDAK DI TINDAK LANJUTI. TOLONG DONG  DI RESPON DG BAIK KELUHAN KAMI! APA KUDU VIRAL RAME DEMO DULU BARU DI LAKUKAN PENANGANAN!!??,sudah air mati kuwukan lontar sambikerep . hidup sebentar kecil sekali .,"['sudah', 'air', 'mati', 'kuwukan', 'lontar', 'sambikerep', '.', 'hidup', 'sebentar', 'kecil', 'sekali', '.']",sudah air mati kuwu lontar sambikerep . hidup sebentar kecil sekali .,Air Tidak Mengalir,Air Tidak Mengalir,0.29384635141849014
17489,SUDAH 3MINGGU AIR MATI DI KUWUKAN LONTAR SAMBIKEREP. NYALA SEBENTAR DAN KECIL SEKALI. LALU MATI LAGI APALAGI DI JAM PUNCAK SPERTI PAGI DAN SEPULANG KERJA. SUDAH TLP KE PENGADUAN BERKALI2 TP TDK ADA TINDAKAN. HANYA KEMARIN DI CEK OLEH PETUGAS KATANYA DI KOMPLEK INI TIDAK ADA TEKANAN NYA. HANYA DI CEK & TIDAK DI TINDAK LANJUTI. TOLONG DONG  DI RESPON DG BAIK KELUHAN KAMI! APA KUDU VIRAL RAME DEMO DULU BARU DI LAKUKAN PENANGANAN!!??,lalu mati jam puncak sperti pagi sepulang kerja . sudah telepon pengaduan,"['lalu', 'mati', 'jam', 'puncak', 'sperti', 'pagi', 'sepulang', 'kerja', '.', 'sudah', 'telepon', 'pengaduan']",lalu mati jam puncak sperti pagi pulang kerja . sudah telepon adu,Air Tidak Mengalir,Lainnya,0.2887465690768492
17489,SUDAH 3MINGGU AIR MATI DI KUWUKAN LONTAR SAMBIKEREP. NYALA SEBENTAR DAN KECIL SEKALI. LALU MATI LAGI APALAGI DI JAM PUNCAK SPERTI PAGI DAN SEPULANG KERJA. SUDAH TLP KE PENGADUAN BERKALI2 TP TDK ADA TINDAKAN. HANYA KEMARIN DI CEK OLEH PETUGAS KATANYA DI KOMPLEK INI TIDAK ADA TEKANAN NYA. HANYA DI CEK & TIDAK DI TINDAK LANJUTI. TOLONG DONG  DI RESPON DG BAIK KELUHAN KAMI! APA KUDU VIRAL RAME DEMO DULU BARU DI LAKUKAN PENANGANAN!!??,tapi tidak ada tindakan . cek petugas katanya komplek tidak ada tekanan nya . cek tidak tindak . respon keluhan ! harus viral ramai demo baru penanganan ! ?,"['tapi', 'tidak', 'ada', 'tindakan', '.', 'cek', 'petugas', 'katanya', 'komplek', 'tidak', 'ada', 'tekanan', 'nya', '.', 'cek', 'tidak', 'tindak', '.', 'respon', 'keluhan', '!', 'harus', 'viral', 'ramai', 'demo', 'baru', 'penanganan', '!', '?']",tapi tidak ada tindak . cek tugas kata komplek tidak ada tekan nya . cek tidak tindak . respon keluh ! harus viral ramai demo baru tangan ! ?,Pelayanan,Pelayanan,0.3158422769209607
17499,@pdamsuryasembada proyek saluran apa? Jelas2 kemarin kran/pompa/apalah itu yg ada di jalan sudah di cek petugas katanya Tidak ada tekanan di wilayah ini. Tp sudah pergi begitu saja petugasnya tdk dilakukan apa2. Sudah tlp call center berkali2 jawaban hanya segera dicek. Sepertinya 1kampung sudah lapor ke call center tp tetap tdk ada hasilnya!!,proyek saluran ? jelas keran pompa ada jalan sudah cek petugas katanya tidak ada tekanan wilayah .,"['proyek', 'saluran', '?', 'jelas', 'keran', 'pompa', 'ada', 'jalan', 'sudah', 'cek', 'petugas', 'katanya', 'tidak', 'ada', 'tekanan', 'wilayah', '.']",proyek salur ? jelas keran pompa ada jalan sudah cek tugas kata tidak ada tekan wilayah .,Pelayanan,Pelayanan,0.29398748573663125
17499,@pdamsuryasembada proyek saluran apa? Jelas2 kemarin kran/pompa/apalah itu yg ada di jalan sudah di cek petugas katanya Tidak ada tekanan di wilayah ini. Tp sudah pergi begitu saja petugasnya tdk dilakukan apa2. Sudah tlp call center berkali2 jawaban hanya segera dicek. Sepertinya 1kampung sudah lapor ke call center tp tetap tdk ada hasilnya!!,tapi sudah pergi petugas tidak lakukan . sudah telepon call center cek . kampung sudah lapor call center,"['tapi', 'sudah', 'pergi', 'petugas', 'tidak', 'lakukan', '.', 'sudah', 'telepon', 'call', 'center', 'cek', '.', 'kampung', 'sudah', 'lapor', 'call', 'center']",tapi sudah pergi tugas tidak laku . sudah telepon call center cek . kampung sudah lapor call center,Pelayanan,Pelayanan,0.525138933016902
17499,@pdamsuryasembada proyek saluran apa? Jelas2 kemarin kran/pompa/apalah itu yg ada di jalan sudah di cek petugas katanya Tidak ada tekanan di wilayah ini. Tp sudah pergi begitu saja petugasnya tdk dilakukan apa2. Sudah tlp call center berkali2 jawaban hanya segera dicek. Sepertinya 1kampung sudah lapor ke call center tp tetap tdk ada hasilnya!!,tapi tetap tidak ada hasil !,"['tapi', 'tetap', 'tidak', 'ada', 'hasil', '!']",tapi tetap tidak ada hasil !,Pelayanan,Lainnya,0.6204049354337765
17528,"Eh JOYOBOYO GA MARI""A PAK??? BAYAR TELAT GA OLEH, TP KERJO E NGENEEEE","eh joyoboyo ga mari ? bayar terlambat ga ,","['eh', 'joyoboyo', 'ga', 'mari', '?', 'bayar', 'terlambat', 'ga', ',']","eh joyoboyo ga mari ? bayar lambat ga ,",Harga,Harga,0.4465657301325682
17528,"Eh JOYOBOYO GA MARI""A PAK??? BAYAR TELAT GA OLEH, TP KERJO E NGENEEEE",tapi kerja nya,"['tapi', 'kerja', 'nya']",tapi kerja nya,Lainnya,Lainnya,0.5695663418003551
17542,"@pdamsuryasembada Kalau dianalisa terlebih dahulu (study lingkungan), ada apa aja didalam tanah yang menjadi obyek Proyek, tentunya tidak akan terjadi kebocoran (Kasus yang Terminal Joyoboyo)","analisa studi lingkungan , ada dalam tanah obyek proyek , tidak","['analisa', 'studi', 'lingkungan', ',', 'ada', 'dalam', 'tanah', 'obyek', 'proyek', ',', 'tidak']","analisa studi lingkung , ada dalam tanah obyek proyek , tidak",Lainnya,Lainnya,0.24363495998202528
17542,"@pdamsuryasembada Kalau dianalisa terlebih dahulu (study lingkungan), ada apa aja didalam tanah yang menjadi obyek Proyek, tentunya tidak akan terjadi kebocoran (Kasus yang Terminal Joyoboyo)",akan kebocoran kasus terminal joyoboyo,"['akan', 'kebocoran', 'kasus', 'terminal', 'joyoboyo']",akan bocor kasus terminal joyoboyo,Kebocoran,Lainnya,0.5446805619254456
17550,"@pdamsuryasembada iya sudah tertera tetapi dibandingkan wkt pakai meteran lama beda hasilnya,  yg meteran baru lbh cepat putaran angkanya sedangkan pemakaian air  tiap bulan ya ada rata2 nya",sudah tertera,"['sudah', 'tertera']",sudah tera,Lainnya,Lainnya,1.0
17550,"@pdamsuryasembada iya sudah tertera tetapi dibandingkan wkt pakai meteran lama beda hasilnya,  yg meteran baru lbh cepat putaran angkanya sedangkan pemakaian air  tiap bulan ya ada rata2 nya","tetapi banding pakai meter lama beda hasil , meter baru lebih cepat putaran angka","['tetapi', 'banding', 'pakai', 'meter', 'lama', 'beda', 'hasil', ',', 'meter', 'baru', 'lebih', 'cepat', 'putaran', 'angka']","tetapi banding pakai meter lama beda hasil , meter baru lebih cepat putar angka",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.36862931949877376
17550,"@pdamsuryasembada iya sudah tertera tetapi dibandingkan wkt pakai meteran lama beda hasilnya,  yg meteran baru lbh cepat putaran angkanya sedangkan pemakaian air  tiap bulan ya ada rata2 nya",sedangkan pemakaian air ada nya,"['sedangkan', 'pemakaian', 'air', 'ada', 'nya']",sedang pakai air ada nya,Pemakaian,Lainnya,0.28502457433200606
17551,"@pdamsuryasembada di rmh sy blm nyala pak di cipunegara, sdh lapor jg tp msh diproses mulu dri kmrn.","rumah belum hidup cipunegara , sudah lapor","['rumah', 'belum', 'hidup', 'cipunegara', ',', 'sudah', 'lapor']","rumah belum hidup cipunegara , sudah lapor",Air Tidak Mengalir,Air Tidak Mengalir,0.6360209991917001
17551,"@pdamsuryasembada di rmh sy blm nyala pak di cipunegara, sdh lapor jg tp msh diproses mulu dri kmrn.",tapi proses melulu .,"['tapi', 'proses', 'melulu', '.']",tapi proses melulu .,Lainnya,Lainnya,0.5456157016787989
17569,Tagihan air lancar tpi air sulittt yaopo kerjomu iku minn wes 4 haria n matii iki trs kpe mandi pasirr ngunu??😂😂😂,tagihan air lancar,"['tagihan', 'air', 'lancar']",tagih air lancar,Harga,Harga,0.5621226747383609
17569,Tagihan air lancar tpi air sulittt yaopo kerjomu iku minn wes 4 haria n matii iki trs kpe mandi pasirr ngunu??😂😂😂,tapi air sulit kerja admin sudah mati mandi pasir ?,"['tapi', 'air', 'sulit', 'kerja', 'admin', 'sudah', 'mati', 'mandi', 'pasir', '?']",tapi air sulit kerja admin sudah mati mandi pasir ?,Air Tidak Mengalir,Air Kotor/Bau,0.37051130479129685
17586,"Apakah ada perbaikan di Jalan Embong Malang?,karena kami warga Blauran Kidul terdampak,ada yg mati,ada yg mengecil,kok tidak ada pemberitahuan ke warga setempat...kita tidak siap"" tandon air,dulu kan klo ada perbaikan selalu ada pemberitahuan...kenapa sekarang tidak ada?,jawab ya min...trims","ada perbaikan jalan jalan malang ? ,","['ada', 'perbaikan', 'jalan', 'jalan', 'malang', '?', ',']","ada baik jalan jalan malang ? ,",Air Tidak Mengalir,Air Tidak Mengalir,0.5297203303784656
17586,"Apakah ada perbaikan di Jalan Embong Malang?,karena kami warga Blauran Kidul terdampak,ada yg mati,ada yg mengecil,kok tidak ada pemberitahuan ke warga setempat...kita tidak siap"" tandon air,dulu kan klo ada perbaikan selalu ada pemberitahuan...kenapa sekarang tidak ada?,jawab ya min...trims","karena warga blauran kidul dampak , ada mati , ada mengecil , tidak ada pemberitahuan warga . tidak tandon air , kan ada perbaikan selalu ada pemberitahuan . sekarang tidak ada ? , jawab admin . terima kasih","['karena', 'warga', 'blauran', 'kidul', 'dampak', ',', 'ada', 'mati', ',', 'ada', 'mengecil', ',', 'tidak', 'ada', 'pemberitahuan', 'warga', '.', 'tidak', 'tandon', 'air', ',', 'kan', 'ada', 'perbaikan', 'selalu', 'ada', 'pemberitahuan', '.', 'sekarang', 'tidak', 'ada', '?', ',', 'jawab', 'admin', '.', 'terima', 'kasih']","karena warga blauran kidul dampak , ada mati , ada kecil , tidak ada pemberitahuan warga . tidak tandon air , kan ada baik selalu ada pemberitahuan . sekarang tidak ada ? , jawab admin . terima kasih",Pelayanan,Pelayanan,0.3745322961398791
17601,"Kapan min saluran air gembong sekolahan diperbaikinya sudah 4hari air seperti got.sudah di infokan dari hari Senin masih sama saja,ini bukan air bersih yg dialirkan PDAM tapi air got,klupun dikirim air tangki tempat untuk menampung juga terbatas mentok bisa nampung untuk sehari saja,jangan hanya di jika tapi aksi min","kapan admin saluran air gembong sekolahan sudah air got . sudah informasi , bukan air bersih alir pdam","['kapan', 'admin', 'saluran', 'air', 'gembong', 'sekolahan', 'sudah', 'air', 'got', '.', 'sudah', 'informasi', ',', 'bukan', 'air', 'bersih', 'alir', 'pdam']","kapan admin salur air gembong sekolah sudah air got . sudah informasi , bukan air bersih alir pdam",Air Tidak Mengalir,Air Tidak Mengalir,0.4061556564729002
17601,"Kapan min saluran air gembong sekolahan diperbaikinya sudah 4hari air seperti got.sudah di infokan dari hari Senin masih sama saja,ini bukan air bersih yg dialirkan PDAM tapi air got,klupun dikirim air tangki tempat untuk menampung juga terbatas mentok bisa nampung untuk sehari saja,jangan hanya di jika tapi aksi min","tapi air got , klupun kirim air tangki menampung terbatas mentok menampung sehari ,","['tapi', 'air', 'got', ',', 'klupun', 'kirim', 'air', 'tangki', 'menampung', 'terbatas', 'mentok', 'menampung', 'sehari', ',']","tapi air got , klupun kirim air tangki tampung batas mentok tampung hari ,",Air Kotor/Bau,Lainnya,0.44161576219660303
17601,"Kapan min saluran air gembong sekolahan diperbaikinya sudah 4hari air seperti got.sudah di infokan dari hari Senin masih sama saja,ini bukan air bersih yg dialirkan PDAM tapi air got,klupun dikirim air tangki tempat untuk menampung juga terbatas mentok bisa nampung untuk sehari saja,jangan hanya di jika tapi aksi min",tapi aksi admin,"['tapi', 'aksi', 'admin']",tapi aksi admin,Lainnya,Lainnya,0.5357912798494533
17602,"Pagi tolong dibantu untuk pengaduan PM2024000007467
Air sampai saat ini tidak keluar karena kebocoran pipa efek galian 
Air tidak menyala dari kemarin siang sampai saat ini
Dan sampai sekarang kami blm mendapatkan respon dari PDAM
Terima kasih",pagi bantu pengaduan air sampai tidak keluar,"['pagi', 'bantu', 'pengaduan', 'air', 'sampai', 'tidak', 'keluar']",pagi bantu adu air sampai tidak keluar,Air Tidak Mengalir,Air Tidak Mengalir,0.4719034683565939
